J<H/ (shovel),0.0
MCTH/ (drinking),0.02086955934823039
WW/ (hook),0.02933205272190294
MKWNH/ (place),0.08241776213341595
XSD/ (loyalty),0.08960531108949134
>JLM/ (porch),0.091042197025504
KJWR/ (basin),0.09217958265336404
XG/ (festival),0.09589351034809647
MSKH/ (molten image),0.0965311740063181
>JL===/ (pillar),0.09852384354639729
YWM/ (fasting),0.13450941745285616
>DN/ (pedestal),0.1349579532995529
BMH/ (high place),0.14787283661763437
TMRH/ (palm-ornament),0.1622147754525173
>WB/ (spirit of dead),0.16789601985766858
JD<NJ/ (soothsayer),0.16789601985767916
GLH/ (basin),0.1829940013186494
PRJ/ (fruit),0.18550956961211568
VB<T/ (sealing ring),0.18621302343714058
MSK/ (covering),0.19207309022499372
<BDH/ (work),0.19242054927499724
YDQH/ (justice),0.19926575213283448
MNWRH/ (lamp stand),0.21664310478910243
"GL/ (wave, heap)",0.2181499264219676
<YH/ (counsel),0.21966176101824514
DT/ (orders),0.22045897601521863
<NN/ (cloud),0.2512569268239626
MCL/ (proverb),0.25750201171046816
QVRT/ (smoke of sacrifice),0.2606058579976867
BFM/ (balsam-tree),0.2630283740210834
<RP/ (neck),0.2737311533604008
FLMH/ (wrapper),0.27988682254438113
XQH/ (regulation),0.2803893082987873
NCQ/ (equipment),0.2866951038729485
KLJH/ (kidney),0.3024070276745106
NR/ (lamp),0.31970149401809156
KNP/ (wing),0.32245310595549315
MDH/ (measured stretch),0.34570426359903306
PH/ (mouth),0.38871191181423664
CLXN/ (table),0.39183945355179
CBT/ (sabbath),0.40053464249510046
NDR/ (vow),0.40196378010153627
MGN/ (shield),0.4034701943284392
NXCT/ (bronze),0.40817714818052814
CMJM/ (heavens),0.41442092095287153
<DWT/ (reminder),0.41862029843557036
XYR/ (court),0.46101231256436226
XLB=/ (fat),0.46277833833604903
GLWLJM/ (idols),0.4651640473189802
NXLH/ (heritage),0.4872755531504885
KP/ (palm),0.49330377072435033
FMLH/ (mantle),0.5108025614984893
MGRC/ (pasture),0.5287327201612688
FQ/ (sack),0.5385031940600343
"BD/ (linen, part, stave)",0.5541198241025391
XLWM/ (dream),0.5568078954010375
PSL/ (idol),0.5710672073417609
TRPJM/ (teraphim),0.5726108057117535
XLL/ (pierced),0.5808699849203675
ML>KH/ (work),0.5840250547100443
FRJD/ (survivor),0.5926314107248258
>DMH/ (soil),0.6029192190193757
MCKN/ (dwelling-place),0.6042498427796044
M<FR/ (tenth),0.6335949619402369
M<FH/ (deed),0.6374399435965697
TWL<T/ (worm),0.6405396519211193
MYBH/ (massebe),0.6461765111628841
CC=/ (linen),0.6505609737136123
>RGMN/ (purple-wool),0.6505609737136123
TKLT/ (purple wool),0.6505609737136123
<WR=/ (skin),0.6691689491063509
BRJT/ (covenant),0.67154937588219
KD/ (pitcher),0.6749196445833344
CMN/ (oil),0.6777700545625502
TZNWT/ (fornication),0.6914816636399329
XMH/ (heat),0.7036634100140261
DLT/ (door),0.7108693797849216
MZBX/ (altar),0.7130314742229695
LWX/ (tablet),0.7376847386624654
<MWD/ (pillar),0.7502768436331427
MLKWT/ (kingship),0.7607302851241914
ML>KT/ (work),0.7737030639802985
KRM/ (vineyard),0.792618695030285
MZRQ/ (bowl),0.7976569624123202
CLM/ (final offer),0.8207892883416108
DM/ (blood),0.825342182225841
JTR/ (remainder),0.8401733868451998
LBB/ (heart),0.8620512735484298
FDH/ (open field),0.8635346857269783
XN/ (grace),0.8755043193589913
>PD/ (ephod),0.8784311664223295
PSX/ (Passover),0.8851694979385757
MRJ>/ (fatling),0.8868325532448246
QRN/ (horn),0.8945420649145264
>WT/ (sign),0.8976255596630635
<PR/ (dust),0.9100081376242091
>NJH/ (ship),0.9120295905585587
KKR/ (disk),0.9157316191913014
TRWMH/ (contribution),0.918794801900429
CQWY/ (idol),0.9251670090815538
XNJT/ (spear),0.9279098121512989
MVH/ (staff),0.9493225866598565
XV>T/ (sin),0.9676849288858054
QWL/ (sound),1.000091578444867
ZJT/ (olive),1.017398374989399
BRD/ (hail),1.0621789859753832
NSK/ (libation),1.079643000829676
>BN/ (stone),1.0817226255964076
HR/ (mountain),1.0885362794278561
>RJ/ (lion),1.1023663874530079
PRD/ (mule),1.1028562727456304
XQ/ (portion),1.1082538050973598
R</ (evil),1.1396034697406052
KTNT/ (tunic),1.1403742185456784
MCPV/ (justice),1.1416468042103758
GWRL/ (lot),1.1687559676779407
MQWM/ (place),1.1964206336171128
MMLKH/ (kingdom),1.2144826842662004
KBWD/ (weight),1.2920558765993089
>HL/ (tent),1.3024432482514856
QDC/ (holiness),1.3449158281476905
CWR/ (bullock),1.3578240387913183
R<H/ (evil),1.37196062340256
<GL/ (bull),1.3874559943377127
RGL/ (foot),1.395566378326358
CM/ (name),1.4429348020653485
RB_CQH/ (rabshake),1.4508695503454965
KRWB/ (cherub),1.452980083370566
<JN/ (eye),1.455746066788981
RKWC/ (property),1.4614816045716308
NBLH=/ (corpse),1.490135659756919
<GLH=/ (chariot),1.5262245657857723
TWRH/ (instruction),1.5329723429484619
>WYR/ (supply),1.5848279938058458
SRJS/ (official),1.5977825963137655
DRK/ (way),1.6021433775511458
KBF/ (young ram),1.6287300594692167
ZR</ (seed),1.6374871570167429
>XWT/ (sister),1.6592865886952757
RB==/ (chief),1.7399882667255864
>P/ (nose),1.751360894117323
CLL/ (plunder),1.7535568598682927
PNH/ (face),1.7797470348690347
PRC/ (horseman),1.8017328935578787
XRB/ (dagger),1.8114085487585796
<LH/ (burnt-offering),1.813085543695905
XKMH/ (wisdom),1.8320613980061138
MYWH/ (commandment),1.8647406089398801
SPR/ (letter),1.918634071447053
FVN/ (adversary),1.9582260752381675
>CRH/ (asherah),2.027805292591435
<YM/ (bone),2.0341641486919046
MNXH/ (present),2.0469595681987904
C<R/ (gate),2.0543057356174304
SWS/ (horse),2.0655869798500612
JJN/ (wine),2.0857933215898883
LXM/ (bread),2.1018299138404104
JM/ (sea),2.1375059068578652
N<RH/ (girl),2.230378919759771
C>RJT/ (rest),2.3429228583649446
XJH/ (wild animal),2.348735527823899
XWMH/ (wall),2.354332251958344
BGD/ (garment),2.404093455159082
ZBX/ (sacrifice),2.42939465809391
CMC/ (sun),2.499113675433063
MXNH/ (camp),2.570990104068732
XMWR/ (he-ass),2.606181215787189
PRH/ (cow),2.629263919537491
CBV/ (rod),2.7018628703985827
R>C/ (head),2.8007116834774477
GWJ/ (people),2.943317931248834
BHMH/ (cattle),2.9797317061981623
VP/ (<those unable to march>),2.9863668293825887
BFR/ (flesh),3.111806720731655
RKB/ (chariot),3.2375391341143644
JWM/ (day),3.2980586000648753
<Y/ (tree),3.3155533508554447
GBWL/ (boundary),3.3295152395131113
ZHB/ (gold),3.3481720443825425
NFJ>/ (chief),3.3938522137466314
">JL=/ (ram, despot)",3.4817620243793614
>M/ (mother),3.4847417118278874
GBWR/ (vigorous),3.518297248703828
MLXMH/ (war),3.5919500728598996
KLJ/ (tool),3.6529197646757465
XYJ/ (half),3.7084173488167997
>TWN/ (she-ass),3.7463227956740868
M>H/ (hundred),3.7597028145760483
>C/ (fire),3.893371315641055
PR/ (young bull),4.20492795594406
JD/ (hand),4.253653135309636
>LP=/ (thousand),4.30798574096566
>RWN/ (ark),4.330443095418925
CPXH/ (maidservant),4.521129302126959
QHL/ (assembly),4.525461493292197
JLD/ (boy),4.5533683828949005
MQNH/ (purchase),4.6172553890564405
RWX/ (wind),4.670168620862384
">DM/ (human, mankind)",4.686698356109872
GML/ (camel),4.749344992752996
ZQN/ (old),4.864320106371806
<DH/ (gathering),4.889720953066756
LB/ (heart),4.91978378640044
KSP/ (silver),5.183327066175572
BQR/ (cattle),5.200141798474827
XJL/ (power),5.3042257616196515
"B<L/ (lord, baal)",5.569970920686653
NBJ>/ (prophet),5.570199429783543
MJM/ (water),5.744232624606328
<JR/ (town),5.953048730326549
Y>N/ (cattle),6.070249520702169
DBR/ (word),6.6711734677841825
>RY/ (earth),7.529552000537501
ML>K/ (messenger),7.983495308411997
NPC/ (soul),8.747956650842113
>X/ (brother),9.489406005607377
N<R/ (boy),9.494673776381909
PR<H/ (pharaoh),9.772373656585321
>B/ (father),11.759209413122488
KHN/ (priest),11.9928489038562
BT/ (daughter),12.980747490511478
>LHJM/ (god(s)),13.875864494542805
BJT/ (house),17.628843346853074
FR/ (chief),17.981953396690326
<BD/ (servant),18.827421066839843
>CH/ (woman),22.559273747081054
MLK/ (king),47.74035684731041
>JC/ (man),47.83095983539665
BN/ (son),83.48771889450978
<M/ (people),93.84785617837129
